IndicatorCode,Indicators,Outcomes,OutcomeNo,Substrand,SubstrandNo,StrandNo and Strand
254,6- ބިނާކުރަނިވި ފާޑުކިޔުމާ އެކު ތަރުހީބުދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
255,7- ކުލާހުގައި ޢަމަލުކުރުމަށް ކަނޑައަޅައިފައިވާ ރިވެތި އާދަތަކާއި ޤަވާޢިދުތައް ތަންފީޒުކުރޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
256,1- ދަރިވަރުންނަށް ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ދެނެގަނޭ,ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ފިލާވަޅާ ގުޅުވުން,2.3.3.4,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
257,2- ދަރިވަރުންނަަށް ކުރިން އެނގިފައިވާ މަޢުލޫމާތު، އަލަށް އުނގެނޭ އެއްޗަކާ ގުޅުވައިލުމަށް މަގުފަހިކޮށްދޭ,ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ފިލާވަޅާ ގުޅުވުން,2.3.3.4,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
258,3- ދަރިވަރުން އަލަށް އުނގެނޭ މަޢުލޫމާތު ބޭނުންކޮށްގެން އައު މަޢުލޫމާތު އުފެއްދުމަށް ފުރުސަތު ދޭ,ކުރިން އެނގިފައިވާ މަޢުލޫމާތު ފިލާވަޅާ ގުޅުވުން,2.3.3.4,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
259,1- އާންމު ދިރިއުޅުމާ ގުޅުވައިގެން ފިލާވަޅު ކުރިއަށް ގެންދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.3.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
260,2- ކިޔަވައިދޭ އެއްޗަކާ/ހާލަތާ ގުޅުވައިގެން (ކޮންޓެކްސްޗުއަލައިޒްކޮށްގެން) ފިލާވަޅު ގެންދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.3.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
261,3- ފިލާވަޅާ ގުޅޭ ގޮތުން ދަރިވަރުންނަށް ލިބިފައިވާ ރަނގަޅުނޫން މަޢުލޫމާތުތައް  (މިސްކޮންސެޕްޝަންސް) ދެނެގަނެ، ރަނގަޅަށް އޮޅުންފިލުވައި ދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.3.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
262,4- ދަރިވަރުންނަށް ނަގައިގަނެވޭ މިންވަރަށް (ލާނިންގ ޕޭސް) އުނގެނުމުގެ ހަރަކާތްތައް ކުރިޔަށް ގެންދޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.3.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
263,5- ފިލާވަޅާ ގުޅޭ އުނގެނުމުގެ އެހީ (އެޑިޔުކޭޝަނަލް ޓެކްނޮލޮޖީ، އަސްލު ތަކެތި ފަދަ)  ބޭނުންކުރޭ,މާނަހުރި ގޮތެއްގައި އުނގަންނައިދިނުން,2.3.3.5,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
264,1- ފިލާވަޅުން ދަސްވި އެއްޗަކާ މެދު އަލުން ވިސްނުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ރިފްލެކްޓިވް ޕްރެކްޓިސް,2.3.3.6,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
265,2- އިތުރަށް ދަސްކުރަންޖެހެނީ ކޮންއެއްޗެއް ކަމާއި ދަސްކުރުމަށް ޓަކައި ކުރަންޖެހެނީ ކޮން ކަންތައްތަކެއްކަން ވިސްނުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ރިފްލެކްޓިވް ޕްރެކްޓިސް,2.3.3.6,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
266,3- ގުޅިގެން މަސައްކަތް ކުރާ އިރު، މަޝްވަރާކުރެވުނު ކަންތައްތަކާއި ދިމާވި މައްސަލަތައް އަދި އެ މައްސަލަތަކަށް ހައްލު ހޯދި ގޮތާމެދު ވިސްނަން ދަރިވަރުންނަށް ފުރުސަތުދޭ,ރިފްލެކްޓިވް ޕްރެކްޓިސް,2.3.3.6,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
267,1- ތަފާތު ގޮތްތައް ބޭނުންކޮށްގެން އުނގަންނައިދިނުން ކުރިއަށް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.3.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
268,2- ފިލާވަޅާ ގުޅޭ ތަފާތު މިސާލުތައް ބޭނުންކޮށްގެން އުނގަންނައިދިނުން ކުރިއަށް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.3.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
269,3- ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް ބައިވެރިވެވޭނެހެން މަޢުލޫމާތާއި ހުނަރު އަދި އަގުތައް (ވެލިއުސް) ހިމަނައިގެން ފިލާވަޅުތައް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.3.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
270,4- ފެންވަރުގެ ގޮތުން ތަފާތު ދަރިވަރުންނަށް އުނގަންނައިދިނުމުގައި، އެ ދަރިވަރުންގެ ފެންވަރަށް ރިޢާޔަތްކޮށްގެން ހަރަކާތްތައް ކުރިއަށް ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.3.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
271,5- ދަރިވަރުންގެ ހާލަތަށް ރިއާޔަތްކޮށް  އުނގަންނައިދިނުމުގެ ކަންކަން ގެންދޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އުނގަންނައިދިނުން,2.3.3.7,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
272,1- ތަފާތު ފެންވަރުގެ ސުވާލުކުރޭ,ސުވާލުކުރުން,2.3.4.1,ސުވާލުކުރުން (ފައުންޑޭޝަން),2.3.4,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
273,2- ދަރިވަރުން ދޭ ޖަވާބާ ގުޅުވައިގެން އިތުރު ސުވާލުކުރޭ (ޕްރޯބިން),ސުވާލުކުރުން,2.3.4.1,ސުވާލުކުރުން (ފައުންޑޭޝަން),2.3.4,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
274,3- ސުވާލުތަކަށް ޖަވާބުދިނުމަށް އެކަށީގެންވާ ވަގުތުދޭ,ސުވާލުކުރުން,2.3.4.1,ސުވާލުކުރުން (ފައުންޑޭޝަން),2.3.4,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
275,4- ޖަވާބު ދިނުމަށް މަގުފަހިކުރުމުގެ ގޮތުން، ސުވާލުކުރުމުގައި ތަފާތު ގޮތްތަކާއި އިބާރާތްތައް ބޭނުންކުރޭ,ސުވާލުކުރުން,2.3.4.1,ސުވާލުކުރުން (ފައުންޑޭޝަން),2.3.4,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
276,5- ފިލާވަޅާ ގުޅޭގޮތުން ސުވާލުކުރުމުގެ ފުރުޞަތު ދަރިވަރުންނަށް ފަހިކޮށްދޭ,ސުވާލުކުރުން,2.3.4.1,ސުވާލުކުރުން (ފައުންޑޭޝަން),2.3.4,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
277,1- ދަރިވަރުންގެ ސަމާލުކަން ހޯދުމަށް މަސައްކަތްކުރޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.3.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ފައުންޑޭޝަން),2.3.5,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
278,2- ޕެއަރ/ގްރޫޕްތަކުގައި މަސައްކަތްކުރުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.3.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ފައުންޑޭޝަން),2.3.5,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
279,3- އިސްނަގައިގެން ކަންކަން ކުރުމަށް ދަރިވަރުންނަށް ފުރުސަތުދޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.3.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ފައުންޑޭޝަން),2.3.5,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
280,4- ޚިޔާލު ފާޅުކުރުމަށް ދަރިވަރުންނަށް ހިތްވަރުދޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.3.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ފައުންޑޭޝަން),2.3.5,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
281,5- މުޢާމަލާތުކުރުމުގެ ހުނަރުތައް ތަރައްގީކުރުމަށް މަސައްކަތްކުރޭ,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން,2.3.5.1,ދަރިވަރުން ބައިވެރިކުރުވުމާއި މުއާމަލާތުކުރުވުން (ފައުންޑޭޝަން),2.3.5,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
282,1- އުނގަންނައިދިނުމުގެ ތެރޭގައި ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވަމުންދާ މިންވަރު ދެނެގަނޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.3.6.1,ފިލާވަޅު ވަޒަންކުރުން  (ފައުންޑޭޝަން),2.3.6,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
283,2-  އުނގަންނައިދިން އެއްޗަކަށް ބިނާކޮށްގެން އުނގެނުމާއި އުނގަންނައިދިނުން ވަޒަންކުރޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.3.6.1,ފިލާވަޅު ވަޒަންކުރުން  (ފައުންޑޭޝަން),2.3.6,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
284,3- ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް އަމާޒުކޮށްގެން ފެންވަރު ވަޒަންކުރޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.3.6.1,ފިލާވަޅު ވަޒަންކުރުން  (ފައުންޑޭޝަން),2.3.6,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
285,4- ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވާ މިންވަރު ވަޒަންކުރުމަށް ބާރުއަޅާ,ފިލާވަޅު ވަޒަންކުރުން ,2.3.6.1,ފިލާވަޅު ވަޒަންކުރުން  (ފައުންޑޭޝަން),2.3.6,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
286,5- ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވާކަން ކަށަވަރުކުރޭ,ފިލާވަޅު ވަޒަންކުރުން ,2.3.6.1,ފިލާވަޅު ވަޒަންކުރުން  (ފައުންޑޭޝަން),2.3.6,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
287,1- ފިލާވަޅުގައި ހިމަނައިފައިވާ ޤާބިލިއްޔަތުތައް ހިއްސާކުރޭ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރުން,2.3.7.1,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ފައުންޑޭޝަން),2.3.7,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
288,2- ޤާބިލިއްޔަތުތަކުގެ މުހިންމުކަން އަންގައިދީ އޮޅުންފިލުވައިދޭ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރުން,2.3.7.1,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ފައުންޑޭޝަން),2.3.7,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
289,3- ދަރިވަރުންގެ ކިބައިގައި ޤާބިލިއްޔަތުތައް އަށަގެންނެވޭ ފަދަ އުނގެނުމުގެ ހަރަކާތްތައް ގެންދޭ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރުން,2.3.7.1,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ފައުންޑޭޝަން),2.3.7,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
290,1- ފިލާވަޅުގައި ހިމަނައިފައިވާ ހިއްސާކުރާ އަގުތައް ހިއްސާކުރޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރުން,2.3.7.2,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ފައުންޑޭޝަން),2.3.7,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
291,2- ހިއްސާކުރާ އަގުތަކުގެ މުހިންމުކަން އަންގައިދީ އޮޅުންފިލުވައިދޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރުން,2.3.7.2,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ފައުންޑޭޝަން),2.3.7,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
292,3- ހިއްސާކުރާ އަގުތައް އަށަގެންނެވޭ ފަދަ އުނގެނުމުގެ ހަރަކާތްތައް ގެންދޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރުން,2.3.7.2,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ފައުންޑޭޝަން),2.3.7,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
293,1- ފިލާވަޅުގެ މުހިންމު ބައިތަކަށް އަލިއަޅުވައިލާ,ފިލާވަޅުގެ މަގުސަދު ޙާޞިލުވިކަން އެނގޭފަދަ ނިންމުމެއް ގެނައުން,2.3.8.1,ފިލާވަޅު ނިންމުން (ފައުންޑޭޝަން),2.3.8,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
294,2- ލަރނިން އިންޓެންޝަން ޙާޞިލުވިތޯ ބަލާ,ފިލާވަޅުގެ މަގުސަދު ޙާޞިލުވިކަން އެނގޭފަދަ ނިންމުމެއް ގެނައުން,2.3.8.1,ފިލާވަޅު ނިންމުން (ފައުންޑޭޝަން),2.3.8,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
295,3- ކުރިއަށް އޮތް ފިލާވަޅާ މެދު ވިސްނުމަށް މަގުފަހިކުރުވާ,ފިލާވަޅުގެ މަގުސަދު ޙާޞިލުވިކަން އެނގޭފަދަ ނިންމުމެއް ގެނައުން,2.3.8.1,ފިލާވަޅު ނިންމުން (ފައުންޑޭޝަން),2.3.8,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
297,1- އުނގަންނައިދޭ ތީމާ ގުޅޭގޮތަށް  ތައްޔާރުކޮށްފައި ވޭ,ފަސް ޑޮމެއިނުން  ތަރައްގީވާ ގޮތަށް ލަރނިން އޭރިއާ ތައްޔާރުކުރުން  ,2.4.1.1,އުނގެނުމަށް ފަހިވާ ގޮތަށް ފައުންޑޭޝަން ސްޓޭޖުގެ ކްލާސްރޫމް ތައްޔާރުކުރުން ,2.4.1,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
298,2- ފަސް ޑޮމެއިން ތަރައްގީކުރުމަށް ބޭނުންވާ ވަސީލަތްތައް ހުރޭ,ފަސް ޑޮމެއިނުން  ތަރައްގީވާ ގޮތަށް ލަރނިން އޭރިއާ ތައްޔާރުކުރުން  ,2.4.1.1,އުނގެނުމަށް ފަހިވާ ގޮތަށް ފައުންޑޭޝަން ސްޓޭޖުގެ ކްލާސްރޫމް ތައްޔާރުކުރުން ,2.4.1,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
299,3- އާންމު ދިރިއުޅުމާ ގުޅުން ހުރި ތަކެތި  ލާރނިންގ އޭރިޔާތަކުގައި ހުރޭ,ފަސް ޑޮމެއިނުން  ތަރައްގީވާ ގޮތަށް ލަރނިން އޭރިއާ ތައްޔާރުކުރުން  ,2.4.1.1,އުނގެނުމަށް ފަހިވާ ގޮތަށް ފައުންޑޭޝަން ސްޓޭޖުގެ ކްލާސްރޫމް ތައްޔާރުކުރުން ,2.4.1,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
300,1- ދަރިވަރުންގެ އެންމެ ފަހުގެ މަސައްކަތްތައް ކުލާސްރޫމުގައި ފެންނަންހުރޭ,ކްލާސްރޫމަކީ ދަރިވަރުން އުގެނުމަށް އެހީތެރިވެދޭ ފަދަ މާހައުލަކަށް ހެދުން ,2.4.1.2,އުނގެނުމަށް ފަހިވާ ގޮތަށް ފައުންޑޭޝަން ސްޓޭޖުގެ ކްލާސްރޫމް ތައްޔާރުކުރުން ,2.4.1,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
301,2- ދަރިވަރުންގެ މަސައްކަތްތައް އައިލެވެލްގައި ހުރޭ,ކްލާސްރޫމަކީ ދަރިވަރުން އުގެނުމަށް އެހީތެރިވެދޭ ފަދަ މާހައުލަކަށް ހެދުން ,2.4.1.2,އުނގެނުމަށް ފަހިވާ ގޮތަށް ފައުންޑޭޝަން ސްޓޭޖުގެ ކްލާސްރޫމް ތައްޔާރުކުރުން ,2.4.1,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
302,3- ތީމާ ގުޅޭގޮތުން އުނގެނުމަށް އެހީތެރިވެދޭ ފަދަ ޑިސްޕްލޭތައް ހުރޭ ,ކްލާސްރޫމަކީ ދަރިވަރުން އުގެނުމަށް އެހީތެރިވެދޭ ފަދަ މާހައުލަކަށް ހެދުން ,2.4.1.2,އުނގެނުމަށް ފަހިވާ ގޮތަށް ފައުންޑޭޝަން ސްޓޭޖުގެ ކްލާސްރޫމް ތައްޔާރުކުރުން ,2.4.1,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
303,1- ފޮތްތައް ކްލެސިފައިކޮށްފައި ވޭ/ތަރުތީބުކޮށްފައި ވޭ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
304,2- ފޮތްތައް ކެޓަގަރައިޒްކޮށްފައި ވޭ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
305,3- ލައިބުރަރީ/ތަނެއް ތައްޔާރުކޮށްފައި ވޭ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
306,4- ފޮތް ދޫކުރާނެ އިންތިޒާމެއް ހަމަޖައްސައިފައި ވޭ,ދަރިވަރުންނާއި މުދައްރިސުންނަށް ބޭނުންކުރެވޭ ގޮތަށް ލައިބްރަރީ/ތަނެއް ތައްޔާރުކޮށްފައިވުން,2.4.2.1,ފޮތްކިޔުމުގެ އިންތިޒާމު ހަމަޖެއްސުން,2.4.2,ފެންވަރު 2.4: އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ވަސީލަތްތައް 
